Row ID,Order Date,Customer Name,Segment,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount
7218,5/3/2015,Lena Cacioppo,Consumer,California,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496,2,0.2
7219,5/3/2015,Lena Cacioppo,Consumer,California,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,4,0
7220,5/3/2015,Lena Cacioppo,Consumer,California,Office Supplies,Binders,GBC Linen Binding Covers,49.568,2,0.2
7221,1/9/2017,Beth Paige,Consumer,Pennsylvania,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491,3,0.7
7222,1/27/2017,Toby Gnade,Consumer,New York,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0
7223,9/2/2017,Mick Crebagga,Consumer,Illinois,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,3,0.2
7224,7/14/2016,Raymond Buch,Consumer,California,Technology,Phones,Panasonic Kx-TS550,110.376,3,0.2
7225,7/14/2016,Raymond Buch,Consumer,California,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,0
7226,7/14/2016,Raymond Buch,Consumer,California,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4,0
7227,2/24/2017,Erin Smith,Corporate,Pennsylvania,Office Supplies,Paper,Xerox 1988,123.92,5,0.2
7228,2/24/2017,Erin Smith,Corporate,Pennsylvania,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,5,0.2
7229,7/20/2014,Roger Demir,Consumer,California,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712,6,0.2
7230,7/20/2014,Roger Demir,Consumer,California,Office Supplies,Paper,Wirebound Message Books, Two 4 1/4" x 5" Forms per Page,22.83,3,0
7231,3/13/2017,Shahid Collister,Consumer,Connecticut,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,2,0
7232,3/13/2017,Shahid Collister,Consumer,Connecticut,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,0
7233,3/13/2017,Shahid Collister,Consumer,Connecticut,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,4,0
7234,3/8/2016,Giulietta Baptist,Consumer,New York,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0
7235,3/8/2016,Giulietta Baptist,Consumer,New York,Office Supplies,Paper,Xerox 1993,12.96,2,0
7236,3/8/2016,Giulietta Baptist,Consumer,New York,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2
7237,12/7/2014,Frank Preis,Consumer,California,Office Supplies,Art,Newell 32,8.64,3,0
7238,7/10/2016,Erin Ashbrook,Corporate,Pennsylvania,Technology,Machines,Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner,341.991,3,0.7
7239,12/24/2016,Sean Christensen,Consumer,California,Furniture,Furnishings,Eldon 200 Class Desk Accessories, Smoke,43.96,7,0
7240,12/24/2016,Sean Christensen,Consumer,California,Office Supplies,Envelopes,Staple envelope,39.76,7,0
7241,4/23/2017,Jay Fein,Consumer,California,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7,66.36,7,0
7242,4/23/2017,Jay Fein,Consumer,California,Office Supplies,Binders,GBC Durable Plastic Covers,92.88,6,0.2
7243,4/23/2017,Jay Fein,Consumer,California,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,0
7244,8/17/2017,Tom Prescott,Consumer,Pennsylvania,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,9,0.3
7245,5/22/2017,Rob Lucas,Consumer,California,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7,0
7246,2/9/2017,Sarah Bern,Consumer,California,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0
7247,3/3/2014,Jill Stevenson,Corporate,Ohio,Office Supplies,Labels,Avery 495,15.12,3,0.2
7248,3/3/2014,Jill Stevenson,Corporate,Ohio,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,0.5
7249,3/3/2014,Jill Stevenson,Corporate,Ohio,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,8,0.2
7250,6/4/2015,Becky Pak,Consumer,California,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2,0
7251,6/4/2015,Becky Pak,Consumer,California,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,3,0
7252,8/27/2016,Elizabeth Moffitt,Corporate,Florida,Office Supplies,Labels,Avery 484,9.216,4,0.2
7253,9/12/2016,Steve Chapman,Corporate,Michigan,Office Supplies,Paper,Xerox 1991,68.52,3,0
7254,5/30/2016,Eugene Moren,Home Office,Wisconsin,Office Supplies,Appliances,Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection,364.74,3,0
7255,5/30/2016,Eugene Moren,Home Office,Wisconsin,Furniture,Furnishings,DAX Charcoal/Nickel-Tone Document Frame, 5 x 7,47.4,5,0
7256,5/30/2016,Eugene Moren,Home Office,Wisconsin,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,4,0
7257,5/30/2016,Eugene Moren,Home Office,Wisconsin,Office Supplies,Art,Newell 333,5.56,2,0
7258,5/30/2016,Eugene Moren,Home Office,Wisconsin,Office Supplies,Paper,Xerox 1915,629.1,6,0
7259,5/30/2016,Eugene Moren,Home Office,Wisconsin,Office Supplies,Art,Newell 343,14.7,5,0
7260,5/30/2016,Eugene Moren,Home Office,Wisconsin,Office Supplies,Paper,Xerox 217,45.36,7,0
7261,5/30/2016,Eugene Moren,Home Office,Wisconsin,Technology,Phones,VTech DS6151,125.99,1,0
7262,6/10/2017,George Zrebassa,Corporate,California,Office Supplies,Art,Sanford EarthWrite Recycled Pencils, Medium Soft, #2,14.7,7,0
7263,10/22/2017,Marina Lichtenstein,Corporate,Pennsylvania,Technology,Phones,LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite,32.7,5,0.4
7264,10/22/2017,Marina Lichtenstein,Corporate,Pennsylvania,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68,4,0.2
7265,6/13/2017,Paul Gonzalez,Consumer,Virginia,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,0
7266,11/23/2014,Damala Kotsonis,Corporate,Texas,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,2,0.3
7267,8/16/2017,Sarah Jordon,Consumer,Tennessee,Office Supplies,Binders,Recycled Easel Ring Binders,13.428,3,0.7
7268,8/16/2017,Sarah Jordon,Consumer,Tennessee,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.136,4,0.2
7269,1/14/2016,Anna Gayman,Consumer,North Carolina,Office Supplies,Paper,Xerox 1882,89.568,2,0.2
7270,1/14/2016,Anna Gayman,Consumer,North Carolina,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,8,0.2
7271,9/16/2016,Keith Dawkins,Corporate,California,Furniture,Bookcases,Sauder Forest Hills Library with Doors, Woodland Oak Finish,273.666,2,0.15
7272,9/16/2016,Keith Dawkins,Corporate,California,Office Supplies,Appliances,Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags,17.48,4,0
7273,10/10/2016,Erica Bern,Corporate,North Carolina,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,2,0.2
7274,10/10/2016,Erica Bern,Corporate,North Carolina,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,3,0.7
7275,11/13/2015,Arthur Wiediger,Home Office,Montana,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.2
7276,11/13/2015,Arthur Wiediger,Home Office,Montana,Furniture,Furnishings,Eldon Stackable Tray, Side-Load, Legal, Smoke,63.98,7,0
7277,11/2/2014,Julie Kriz,Home Office,Florida,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92,10,0.2
7278,7/19/2016,Tracy Collins,Home Office,California,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2,0.2
7279,7/19/2016,Tracy Collins,Home Office,California,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0
7280,5/14/2016,Tiffany House,Corporate,Arizona,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528,7,0.2
7281,2/21/2015,Pierre Wener,Consumer,Maryland,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,2,0
7282,10/16/2017,Gary Hansen,Home Office,Arizona,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985,5,0.7
7283,6/22/2017,Joe Kamberova,Consumer,Illinois,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,3,0.8
7284,9/9/2017,Logan Currie,Consumer,Ohio,Office Supplies,Art,BIC Brite Liner Highlighters, Chisel Tip,25.92,5,0.2
7285,9/9/2017,Logan Currie,Consumer,Ohio,Furniture,Furnishings,Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting,66.112,2,0.2
7286,10/14/2017,Berenike Kampe,Consumer,California,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack,46.36,4,0
7287,6/20/2016,Bill Shonely,Corporate,Oklahoma,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9,1,0
7288,6/20/2016,Bill Shonely,Corporate,Oklahoma,Furniture,Furnishings,Executive Impressions 13" Clairmont Wall Clock,57.69,3,0
7289,9/2/2014,Andy Gerbode,Corporate,Texas,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,3,0.4
7290,1/30/2016,Steven Cartwright,Consumer,California,Office Supplies,Storage,File Shuttle II and Handi-File, Black,305.01,9,0
7291,1/30/2016,Steven Cartwright,Consumer,California,Office Supplies,Binders,GBC Wire Binding Strips,50.784,2,0.2
7292,1/30/2016,Steven Cartwright,Consumer,California,Office Supplies,Labels,Avery 512,26.01,9,0
7293,12/4/2017,Lena Radford,Consumer,Tennessee,Technology,Machines,Okidata C610n Printer,649,2,0.5
7294,1/23/2016,Christy Brittain,Consumer,California,Furniture,Furnishings,DAX Cubicle Frames, 8-1/2 x 11,59.99,7,0
7295,5/26/2015,Ruben Dartt,Consumer,Washington,Furniture,Furnishings,DAX Metal Frame, Desktop, Stepped-Edge,20.24,1,0
7296,5/4/2014,Nat Carroll,Consumer,Texas,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,2,0.2
7297,5/4/2014,Nat Carroll,Consumer,Texas,Office Supplies,Fasteners,OIC Thumb-Tacks,5.472,6,0.2
7298,2/10/2015,Nona Balk,Corporate,Pennsylvania,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,77.24,5,0.2
7299,11/18/2014,Joe Kamberova,Consumer,Illinois,Furniture,Tables,BPI Conference Tables,292.1,4,0.5
7300,11/18/2014,Joe Kamberova,Consumer,Illinois,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6
7301,11/18/2014,Joe Kamberova,Consumer,Illinois,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,424.116,6,0.3
7302,11/18/2014,Joe Kamberova,Consumer,Illinois,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,3,0.8
7303,11/18/2014,Joe Kamberova,Consumer,Illinois,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,381.72,5,0.2
7304,9/4/2017,Doug O'Connell,Consumer,Florida,Furniture,Chairs,Global Value Steno Chair, Gray,97.184,2,0.2
7305,9/4/2017,Doug O'Connell,Consumer,Florida,Office Supplies,Paper,Xerox 213,10.368,2,0.2
7306,3/29/2014,Mike Gockenbach,Consumer,Texas,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.841,3,0.3
7307,11/5/2016,Logan Haushalter,Consumer,California,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72,4,0
7308,11/5/2016,Logan Haushalter,Consumer,California,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2
7309,11/5/2016,Logan Haushalter,Consumer,California,Office Supplies,Envelopes,Strathmore #10 Envelopes, Ultimate White,158.13,3,0
7310,6/10/2017,Muhammed MacIntyre,Corporate,New York,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,14.13,3,0
7311,8/10/2015,Bill Donatelli,Consumer,Michigan,Office Supplies,Binders,GBC Binding covers,64.75,5,0
7312,10/9/2015,Sonia Cooley,Consumer,Florida,Office Supplies,Binders,Zipper Ring Binder Pockets,1.872,2,0.7
7313,10/9/2015,Sonia Cooley,Consumer,Florida,Office Supplies,Binders,Clear Mylar Reinforcing Strips,11.214,2,0.7
7314,10/9/2015,Sonia Cooley,Consumer,Florida,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,37.376,8,0.2
7315,5/28/2016,Tanja Norvell,Home Office,Illinois,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,1,0.2
7316,5/11/2017,Zuschuss Carroll,Consumer,New York,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3,0
7317,10/16/2016,Nona Balk,Corporate,New York,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,1,0.4
7318,11/17/2017,Katharine Harms,Corporate,Oregon,Office Supplies,Paper,Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper,19.608,3,0.2
7319,11/17/2017,Katharine Harms,Corporate,Oregon,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7
7320,11/26/2017,Michael Nguyen,Consumer,New York,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,5,0
7321,11/26/2017,Michael Nguyen,Consumer,New York,Furniture,Furnishings,DataProducts Ampli Magnifier Task Lamp, Black,,135.3,5,0
7322,9/3/2017,Muhammed Yedwab,Corporate,Illinois,Office Supplies,Paper,While you Were Out Message Book, One Form per Page,8.904,3,0.2
7323,9/3/2017,Muhammed Yedwab,Corporate,Illinois,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2
7324,12/5/2017,Carlos Soltero,Consumer,New York,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0
7325,12/5/2017,Carlos Soltero,Consumer,New York,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45,3,0
7326,11/10/2017,Michael Chen,Consumer,Washington,Office Supplies,Appliances,Eureka The Boss Lite 10-Amp Upright Vacuum, Blue,400.8,5,0
7327,11/10/2017,Michael Chen,Consumer,Washington,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792,1,0.2
7328,3/18/2014,Sample Company A,Home Office,California,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2,0
7329,3/18/2014,Sample Company A,Home Office,California,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,4,0.2
7330,3/18/2014,Sample Company A,Home Office,California,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,7,0
7331,11/12/2016,Stephanie Phelps,Corporate,Illinois,Furniture,Furnishings,DAX Charcoal/Nickel-Tone Document Frame, 5 x 7,22.752,6,0.6
7332,10/26/2017,Shaun Chance,Corporate,Pennsylvania,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.542,1,0.4
7333,10/26/2017,Shaun Chance,Corporate,Pennsylvania,Office Supplies,Binders,Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2" x 11",81.438,7,0.7
7334,4/11/2015,Patrick Ryan,Consumer,Florida,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,67.36,2,0.2
7335,4/11/2015,Patrick Ryan,Consumer,Florida,Furniture,Furnishings,Executive Impressions 14" Two-Color Numerals Wall Clock,54.528,3,0.2
7336,12/25/2015,Jim Karlsson,Consumer,New York,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0
7337,12/25/2015,Jim Karlsson,Consumer,New York,Furniture,Bookcases,Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors,449.568,2,0.2
7338,9/21/2017,Brendan Murry,Corporate,California,Office Supplies,Storage,Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost,15.51,1,0
7339,12/20/2014,Suzanne McNair,Corporate,New York,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,192.186,3,0.1
7340,7/18/2015,Karen Carlisle,Corporate,New York,Office Supplies,Art,Newell 32,5.76,2,0
7341,7/26/2014,Sheri Gordon,Consumer,Georgia,Furniture,Chairs,Metal Folding Chairs, Beige, 4/Carton,67.88,2,0
7342,7/26/2014,Sheri Gordon,Consumer,Georgia,Office Supplies,Labels,Avery 485,162.89,13,0
7343,7/26/2014,Sheri Gordon,Consumer,Georgia,Furniture,Furnishings,DAX Cubicle Frames, 8-1/2 x 11,25.71,3,0
7344,12/26/2014,Tracy Blumstein,Consumer,New York,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0
7345,12/11/2017,Darrin Van Huff,Corporate,Florida,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875,6,0.45
7346,12/11/2017,Darrin Van Huff,Corporate,Florida,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.568,4,0.2
7347,12/11/2017,Darrin Van Huff,Corporate,Florida,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584,1,0.2
7348,12/11/2017,Darrin Van Huff,Corporate,Florida,Furniture,Chairs,Global Geo Office Task Chair, Gray,64.784,1,0.2
7349,3/3/2014,Sam Craven,Consumer,Texas,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,3,0.8
7350,10/21/2017,Jennifer Braxton,Corporate,Wisconsin,Office Supplies,Binders,GBC Instant Report Kit,38.82,6,0
7351,10/21/2017,Jennifer Braxton,Corporate,Wisconsin,Office Supplies,Binders,Acco 3-Hole Punch,21.9,5,0
7352,11/10/2017,Gary Hwang,Consumer,California,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0
7353,3/16/2017,Matthew Grinstein,Home Office,Ohio,Technology,Phones,Geemarc AmpliPOWER60,445.44,8,0.4
7354,9/22/2016,Robert Dilbeck,Home Office,Pennsylvania,Office Supplies,Labels,Avery 476,16.52,5,0.2
7355,2/6/2017,Skye Norling,Home Office,California,Office Supplies,Paper,Xerox 1947,29.9,5,0
7356,12/31/2015,Anna Häberlin,Corporate,Michigan,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,116.4,8,0
7357,10/9/2016,Maria Zettner,Home Office,Arizona,Office Supplies,Art,Newell 310,1.408,1,0.2
7358,10/9/2016,Maria Zettner,Home Office,Arizona,Furniture,Furnishings,Tenex 46" x 60" Computer Anti-Static Chairmat, Rectangular Shaped,169.568,2,0.2
7359,12/30/2014,Alex Russell,Corporate,Pennsylvania,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.964,6,0.4
7360,12/30/2014,Alex Russell,Corporate,Pennsylvania,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,3,0.4
7361,4/12/2016,Jason Fortune-,Consumer,California,Office Supplies,Paper,Xerox 206,19.44,3,0
7362,4/12/2016,Jason Fortune-,Consumer,California,Furniture,Chairs,Global Geo Office Task Chair, Gray,194.352,3,0.2
7363,4/12/2016,Jason Fortune-,Consumer,California,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2
7364,11/28/2016,David Smith,Corporate,Pennsylvania,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,3,0.4
7365,11/28/2016,David Smith,Corporate,Pennsylvania,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.672,8,0.2
7366,11/28/2016,David Smith,Corporate,Pennsylvania,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,2,0.7
7367,11/28/2016,David Smith,Corporate,Pennsylvania,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2
7368,11/28/2016,David Smith,Corporate,Pennsylvania,Furniture,Chairs,Situations Contoured Folding Chairs, 4/Set,347.802,7,0.3
7369,4/15/2017,Bart Pistole,Corporate,Florida,Office Supplies,Binders,VariCap6 Expandable Binder,15.57,3,0.7
7370,3/9/2015,Toby Gnade,Consumer,North Carolina,Office Supplies,Labels,Avery 514,4.608,2,0.2
7371,10/28/2014,Bill Tyler,Corporate,Kansas,Technology,Phones,Digium D40 VoIP phone,257.98,2,0
7372,1/7/2017,Jamie Frazer,Consumer,California,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,153.78,11,0
7373,1/7/2017,Jamie Frazer,Consumer,California,Office Supplies,Storage,Tennsco Commercial Shelving,61.02,3,0
7374,1/7/2017,Jamie Frazer,Consumer,California,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7,0
7375,1/7/2017,Jamie Frazer,Consumer,California,Office Supplies,Fasteners,Staples,7.89,1,0
7376,8/13/2017,Michael Kennedy,Corporate,California,Office Supplies,Binders,GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb,36.024,3,0.2
7377,11/2/2017,Greg Guthrie,Corporate,Illinois,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.336,4,0.2
7378,9/19/2014,Mike Caudle,Corporate,Washington,Office Supplies,Storage,Decoflex Hanging Personal Folder File, Blue,92.52,6,0
7379,5/31/2015,Muhammed Lee,Consumer,North Carolina,Office Supplies,Art,Newell 347,10.272,3,0.2
7380,9/13/2016,Alejandro Grove,Consumer,Nebraska,Office Supplies,Storage,Rogers Jumbo File, Granite,40.74,3,0
7381,9/13/2016,Alejandro Grove,Consumer,Nebraska,Office Supplies,Labels,Avery 49,14.4,5,0
7382,9/13/2016,Alejandro Grove,Consumer,Nebraska,Technology,Phones,BlueLounge Milo Smartphone Stand, White/Metallic,149.95,5,0
7383,9/13/2016,Alejandro Grove,Consumer,Nebraska,Office Supplies,Supplies,Elite 5" Scissors,16.9,2,0
7384,9/13/2016,Alejandro Grove,Consumer,Nebraska,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0
7385,9/13/2016,Alejandro Grove,Consumer,Nebraska,Office Supplies,Appliances,Harmony Air Purifier,378,2,0
7386,9/13/2016,Alejandro Grove,Consumer,Nebraska,Office Supplies,Paper,Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 300/Messages,17.64,3,0
7387,9/13/2016,Alejandro Grove,Consumer,Nebraska,Office Supplies,Storage,Fellowes Mobile File Cart, Black,373.08,6,0
7388,9/13/2016,Alejandro Grove,Consumer,Nebraska,Furniture,Furnishings,Electrix Architect's Clamp-On Swing Arm Lamp, Black,1336.44,14,0
7389,9/13/2016,Alejandro Grove,Consumer,Nebraska,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0
7390,11/29/2017,Ted Trevino,Consumer,Tennessee,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back,390.368,2,0.2
7391,11/29/2017,Ted Trevino,Consumer,Tennessee,Furniture,Furnishings,Executive Impressions 13" Chairman Wall Clock,101.52,5,0.2
7392,12/4/2017,Larry Tron,Consumer,Ohio,Office Supplies,Paper,IBM Multi-Purpose Copy Paper, 8 1/2 x 11", Case,74.352,3,0.2
7393,5/2/2017,Dorothy Dickinson,Consumer,California,Office Supplies,Paper,Adams "While You Were Out" Message Pads,15.7,5,0
7394,5/2/2017,Dorothy Dickinson,Consumer,California,Office Supplies,Art,Newell 34,59.52,3,0
7395,5/2/2017,Dorothy Dickinson,Consumer,California,Office Supplies,Paper,Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”,34.4,5,0
7396,12/25/2016,Darren Budd,Corporate,New York,Furniture,Tables,Bevis Oval Conference Table, Walnut,313.176,2,0.4
7397,12/25/2016,Darren Budd,Corporate,New York,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646,3,0.1
7398,9/30/2014,Dario Medina,Corporate,Ohio,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.408,6,0.2
7399,7/12/2014,Max Engle,Consumer,Illinois,Office Supplies,Paper,Xerox 1949,35.856,9,0.2
7400,7/12/2014,Max Engle,Consumer,Illinois,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack,23.84,4,0.2
7401,9/8/2016,Toby Ritter,Consumer,Washington,Furniture,Furnishings,Howard Miller 11-1/2" Diameter Grantwood Wall Clock,43.13,1,0
7402,9/8/2016,Toby Ritter,Consumer,Washington,Office Supplies,Paper,Ampad Gold Fibre Wirebound Steno Books, 6" x 9", Gregg Ruled,30.87,7,0
7403,8/6/2017,Shahid Hopkins,Consumer,New York,Office Supplies,Supplies,Acme 10" Easy Grip Assistive Scissors,70.12,4,0
7404,5/14/2015,Claudia Bergmann,Corporate,California,Furniture,Bookcases,Bush Andora Bookcase, Maple/Graphite Gray Finish,509.9575,5,0.15
7405,5/14/2015,Claudia Bergmann,Corporate,California,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,0
7406,5/14/2015,Claudia Bergmann,Corporate,California,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2
7407,5/14/2015,Claudia Bergmann,Corporate,California,Furniture,Chairs,Global Leather and Oak Executive Chair, Black,722.352,3,0.2
7408,1/20/2017,Maris LaWare,Consumer,Illinois,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2
7409,5/30/2016,Jason Gross,Corporate,California,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,0
7410,4/8/2014,John Stevenson,Consumer,Ohio,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.4
7411,7/23/2014,Alejandro Grove,Consumer,New York,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0
7412,5/30/2017,Michael Granlund,Home Office,Oregon,Technology,Phones,LG G3,156.792,1,0.2
7413,5/30/2017,Michael Granlund,Home Office,Oregon,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2
7414,5/30/2017,Michael Granlund,Home Office,Oregon,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,1,0.2
7415,3/13/2016,Stewart Carmichael,Corporate,Pennsylvania,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3
7416,3/13/2016,Stewart Carmichael,Corporate,Pennsylvania,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.2
7417,3/13/2016,Stewart Carmichael,Corporate,Pennsylvania,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,0.4
7418,3/13/2016,Stewart Carmichael,Corporate,Pennsylvania,Office Supplies,Paper,Speediset Carbonless Redi-Letter 7" x 8 1/2",41.24,5,0.2
7419,3/13/2016,Stewart Carmichael,Corporate,Pennsylvania,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.897,1,0.7
7420,3/13/2016,Stewart Carmichael,Corporate,Pennsylvania,Office Supplies,Storage,SAFCO Commercial Wire Shelving, Black,552.56,5,0.2
7421,3/13/2016,Stewart Carmichael,Corporate,Pennsylvania,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,0.7
